NIM,ANGKATAN,IPK,IPK LULUS,SKS TEMPUH,SKS LULUS,SKS TOTAL,IP SEMESTER 1,IP SEMESTER 2,IP SEMESTER 3,IP SEMESTER 4,IP SEMESTER 5,SKS TEMPUH SEMESTER 1,SKS TEMPUH SEMESTER 2,SKS TEMPUH SEMESTER 3,SKS TEMPUH SEMESTER 4,SKS TEMPUH SEMESTER 5,JUMLAH MATKUL YANG DI ULANG,JUMLAH CUTI (SEMESTER),status_kelulusan
191032077,2019,3.7,3.7,147.0,147.0,147.0,3.64,3.58,3.61,3.88,3.76,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032080,2019,3.75,3.75,147.0,147.0,147.0,3.74,3.67,3.66,3.73,3.83,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032082,2019,3.74,3.74,147.0,147.0,147.0,3.61,3.65,3.69,3.68,3.84,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032083,2019,3.8,3.8,150.0,147.0,147.0,3.84,3.52,3.41,3.84,3.84,22.0,44.0,66.0,88.0,110.0,1,0,Tidak Tepat Waktu
191032087,2019,3.84,3.84,147.0,147.0,147.0,3.81,3.75,3.67,3.96,3.94,22.0,44.0,66.0,88.0,110.0,0,0,Tidak Tepat Waktu
191032091,2019,3.7,3.7,156.0,147.0,147.0,3.53,3.56,3.47,3.83,3.69,22.0,44.0,66.0,88.0,110.0,2,0,Tidak Tepat Waktu
191042001,2019,3.8,3.8,158.0,154.0,154.0,3.81,3.78,3.82,3.59,3.83,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042003,2019,3.58,3.58,169.0,154.0,154.0,3.41,3.51,3.44,3.21,3.51,22.0,44.0,65.0,89.0,113.0,2,0,Tidak Tepat Waktu
191042004,2019,3.74,3.74,158.0,154.0,154.0,3.66,3.75,3.68,3.57,3.84,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042005,2019,3.67,3.67,164.0,154.0,154.0,3.5,3.66,3.64,3.67,3.56,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042010,2019,3.7,3.7,166.0,154.0,154.0,3.52,3.87,3.56,3.61,3.59,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042013,2019,3.83,3.83,160.0,154.0,154.0,3.69,3.91,3.52,3.79,3.88,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042016,2019,3.66,3.66,168.0,154.0,154.0,3.58,3.79,3.42,3.38,3.72,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042017,2019,3.78,3.78,161.0,154.0,154.0,3.7,3.77,3.72,3.13,3.83,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042018,2019,3.67,3.67,158.0,154.0,154.0,3.56,3.7,3.47,3.61,3.65,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042019,2019,3.68,3.68,161.0,154.0,154.0,3.61,3.75,3.52,3.46,3.63,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042021,2019,3.68,3.68,158.0,154.0,154.0,3.56,3.63,3.39,3.67,3.82,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042023,2019,3.65,3.65,168.0,154.0,154.0,3.34,3.79,3.54,3.51,3.61,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042024,2019,3.71,3.71,158.0,154.0,154.0,3.69,3.69,3.69,3.69,3.79,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042025,2019,3.68,3.68,166.0,154.0,154.0,3.55,3.86,3.48,3.59,3.64,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042026,2019,3.55,3.55,183.0,154.0,154.0,3.49,3.55,3.32,3.22,3.59,22.0,44.0,68.0,89.0,110.0,4,0,Tidak Tepat Waktu
191042031,2019,3.48,3.48,189.0,154.0,154.0,3.44,3.09,3.14,3.26,2.66,22.0,44.0,65.0,86.0,110.0,4,0,Tidak Tepat Waktu
191042032,2019,3.55,3.55,168.0,154.0,154.0,3.52,3.62,3.42,3.25,3.45,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042036,2019,3.71,3.71,166.0,154.0,154.0,3.69,3.71,3.72,3.67,3.63,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042038,2019,3.78,3.78,160.0,154.0,154.0,3.57,3.87,3.56,3.71,3.75,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042039,2019,3.47,3.47,172.0,154.0,154.0,3.37,3.12,3.47,2.82,3.58,22.0,44.0,65.0,89.0,113.0,4,0,Tidak Tepat Waktu
191042045,2019,3.65,3.65,168.0,154.0,154.0,3.52,3.84,3.42,3.42,3.59,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042049,2019,3.65,3.65,169.0,154.0,154.0,3.61,3.43,3.46,3.5,3.67,22.0,44.0,65.0,89.0,113.0,1,0,Tidak Tepat Waktu
191042051,2019,3.6,3.6,170.0,154.0,154.0,3.58,3.04,3.5,2.15,3.63,22.0,44.0,65.0,89.0,110.0,4,0,Tidak Tepat Waktu
191042052,2019,3.6,3.6,170.0,154.0,154.0,3.56,3.44,3.46,3.27,3.27,22.0,44.0,65.0,89.0,113.0,2,0,Tidak Tepat Waktu
191042053,2019,3.6,3.6,168.0,154.0,154.0,3.5,3.73,3.42,3.42,3.54,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042056,2019,3.55,3.55,158.0,154.0,154.0,3.47,3.52,3.38,3.46,3.7,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042062,2019,3.67,3.67,168.0,154.0,154.0,3.61,3.73,3.49,3.63,3.55,22.0,44.0,68.0,92.0,116.0,1,0,Tidak Tepat Waktu
191042064,2019,3.56,3.56,164.0,154.0,154.0,3.55,3.55,3.34,3.42,3.68,22.0,44.0,68.0,92.0,116.0,0,0,Tidak Tepat Waktu
191042071,2019,3.52,3.52,161.0,154.0,154.0,3.55,3.5,3.35,3.0,3.59,22.0,44.0,68.0,92.0,113.0,1,0,Tidak Tepat Waktu
191042074,2019,3.67,3.67,171.0,154.0,154.0,3.55,3.9,3.56,3.3,3.58,22.0,44.0,68.0,92.0,116.0,2,0,Tidak Tepat Waktu
191042075,2019,3.76,3.76,143.0,155.0,155.0,3.2,3.81,3.64,3.7,3.84,25.0,48.0,72.0,95.0,107.0,3,0,Tidak Tepat Waktu
191052001,2019,3.68,3.68,155.0,147.0,147.0,3.71,3.63,3.62,3.63,3.68,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052003,2019,3.6,3.6,160.0,147.0,147.0,3.52,3.25,3.62,3.61,3.71,22.0,44.0,67.0,91.0,114.0,1,0,Tidak Tepat Waktu
191052005,2019,3.86,3.86,149.0,147.0,147.0,3.84,3.76,3.86,3.86,3.92,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052006,2019,3.46,3.46,162.0,147.0,147.0,3.5,3.06,3.42,3.32,3.08,22.0,44.0,67.0,91.0,114.0,2,0,Tidak Tepat Waktu
191052010,2019,3.72,3.72,171.0,147.0,147.0,3.62,3.73,3.84,3.61,3.66,22.0,44.0,67.0,91.0,114.0,2,0,Tidak Tepat Waktu
191052014,2019,3.55,3.55,173.0,147.0,147.0,3.56,3.37,3.77,3.48,3.49,22.0,44.0,67.0,91.0,114.0,2,0,Tidak Tepat Waktu
191052015,2019,3.45,3.45,188.0,147.0,147.0,3.53,3.24,3.19,3.36,2.13,22.0,44.0,61.0,85.0,108.0,7,0,Tidak Tepat Waktu
191052019,2019,3.73,3.73,155.0,147.0,147.0,3.52,3.7,3.86,3.65,3.77,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052022,2019,3.73,3.73,155.0,147.0,147.0,3.79,3.61,3.71,3.63,3.75,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052023,2019,3.59,3.59,155.0,147.0,147.0,3.47,3.49,3.7,3.48,3.66,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052024,2019,3.61,3.61,173.0,147.0,147.0,3.55,3.49,3.75,3.44,3.73,22.0,44.0,67.0,91.0,114.0,2,0,Tidak Tepat Waktu
191052028,2019,3.67,3.67,157.0,147.0,147.0,3.59,3.61,3.66,3.61,3.73,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052033,2019,3.71,3.71,155.0,147.0,147.0,3.73,3.53,3.81,3.61,3.75,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052034,2019,3.59,3.59,179.0,147.0,147.0,3.47,3.34,3.55,3.52,3.66,22.0,44.0,67.0,91.0,114.0,4,0,Tidak Tepat Waktu
191052037,2019,3.56,3.56,157.0,147.0,147.0,3.52,3.47,3.73,3.48,3.57,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052041,2019,3.75,3.75,155.0,147.0,147.0,3.81,3.7,3.71,3.69,3.7,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052042,2019,3.75,3.75,155.0,147.0,147.0,3.8,3.49,3.71,3.75,3.86,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052044,2019,3.59,3.59,157.0,147.0,147.0,3.55,3.5,3.53,3.61,3.55,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052059,2019,3.61,3.61,173.0,147.0,147.0,3.76,3.49,3.53,3.52,3.68,22.0,44.0,67.0,91.0,114.0,2,0,Tidak Tepat Waktu
191052062,2019,3.64,3.64,157.0,147.0,147.0,3.65,3.59,3.53,3.57,3.68,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052064,2019,3.76,3.76,149.0,147.0,147.0,3.88,3.56,3.79,3.67,3.81,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052065,2019,3.78,3.78,155.0,147.0,147.0,3.71,3.73,3.84,3.71,3.86,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052066,2019,3.68,3.68,149.0,147.0,147.0,3.58,3.59,3.57,3.71,3.84,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052067,2019,3.74,3.74,155.0,147.0,147.0,3.62,3.6,3.79,3.75,3.79,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052069,2019,3.79,3.79,155.0,147.0,147.0,3.56,3.88,3.86,3.8,3.84,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052070,2019,3.73,3.73,157.0,147.0,147.0,3.46,3.82,3.84,3.69,3.75,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052072,2019,3.64,3.64,155.0,147.0,147.0,3.52,3.53,3.66,3.48,3.79,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052076,2019,3.67,3.67,160.0,147.0,147.0,3.43,3.55,3.71,3.65,3.75,22.0,44.0,67.0,91.0,114.0,1,0,Tidak Tepat Waktu
191052077,2019,3.59,3.59,157.0,147.0,147.0,3.53,3.47,3.7,3.52,3.51,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052079,2019,3.73,3.73,149.0,147.0,147.0,3.55,3.65,3.82,3.67,3.73,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052087,2019,3.8,3.8,149.0,147.0,147.0,3.74,3.72,3.9,3.65,3.86,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052088,2019,3.73,3.73,155.0,147.0,147.0,3.71,3.73,3.71,3.61,3.84,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052096,2019,3.67,3.67,132.0,150.0,150.0,3.84,3.54,3.78,3.76,3.77,24.0,48.0,71.0,96.0,106.0,0,0,Tepat Waktu
191052098,2019,3.77,3.77,155.0,147.0,147.0,3.67,3.75,3.9,3.69,3.82,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052099,2019,3.8,3.8,155.0,147.0,147.0,3.88,3.75,3.81,3.69,3.84,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052100,2019,3.8,3.8,149.0,147.0,147.0,3.82,3.85,3.88,3.67,3.77,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052103,2019,3.78,3.78,155.0,147.0,147.0,3.72,3.76,3.82,3.73,3.77,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052104,2019,3.76,3.76,155.0,147.0,147.0,3.75,3.7,3.75,3.65,3.86,22.0,44.0,67.0,91.0,114.0,0,0,Tidak Tepat Waktu
191052105,2019,3.48,3.48,207.0,147.0,147.0,3.34,3.33,3.34,3.02,2.6,22.0,44.0,61.0,85.0,108.0,12,0,Tidak Tepat Waktu
191062002,2019,3.8,3.8,158.0,146.0,146.0,3.81,3.8,3.88,3.64,3.77,21.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191062008,2019,3.64,3.64,161.0,146.0,146.0,3.38,3.57,3.71,3.1,3.67,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062009,2019,3.62,3.62,161.0,146.0,146.0,3.33,3.56,3.74,3.18,3.63,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062010,2019,3.68,3.68,161.0,146.0,146.0,3.44,3.58,3.86,3.32,3.63,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062011,2019,3.79,3.79,159.0,146.0,146.0,3.52,3.75,3.91,3.53,3.82,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062012,2019,3.67,3.67,161.0,146.0,146.0,3.41,3.78,3.76,3.18,3.65,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062016,2019,3.67,3.67,175.0,146.0,146.0,3.31,3.74,3.75,3.2,3.64,21.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191062021,2019,3.68,3.68,161.0,146.0,146.0,3.38,3.66,3.77,3.41,3.71,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062022,2019,3.69,3.69,161.0,146.0,146.0,3.41,3.68,3.85,3.32,3.64,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062026,2019,3.64,3.64,161.0,146.0,146.0,3.36,3.63,3.61,3.17,3.64,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062028,2019,3.61,3.61,169.0,146.0,146.0,3.36,3.51,3.81,3.24,3.68,21.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191062029,2019,3.68,3.68,153.0,146.0,146.0,3.58,3.65,3.79,3.05,3.69,21.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191062030,2019,3.6,3.6,163.0,146.0,146.0,3.39,3.65,3.74,3.13,3.17,21.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
192011001,2019,3.78,3.78,48.0,48.0,48.0,3.59,3.85,3.96,3.86,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011003,2019,3.86,3.86,48.0,46.0,46.0,3.81,3.83,3.96,3.0,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011006,2019,3.96,3.96,48.0,48.0,48.0,3.95,3.96,4.0,3.98,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011007,2019,3.63,3.63,46.0,46.0,46.0,3.52,3.69,3.88,3.5,,14.0,36.0,40.0,46.0,,0,0,Tepat Waktu
192011009,2019,3.86,3.86,48.0,48.0,48.0,3.78,3.89,3.96,3.86,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011010,2019,3.89,3.89,48.0,48.0,48.0,3.85,3.86,3.96,4.0,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011019,2019,3.88,3.88,48.0,46.0,46.0,3.89,3.84,3.88,3.0,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011020,2019,3.9,3.9,48.0,48.0,48.0,3.97,3.86,4.0,3.86,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011028,2019,3.88,3.88,48.0,48.0,48.0,3.86,3.88,3.96,3.86,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011031,2019,3.72,3.72,48.0,48.0,48.0,3.52,3.72,3.96,3.94,,14.0,36.0,40.0,48.0,,0,0,Tepat Waktu
192011032,2019,3.7,3.7,46.0,46.0,46.0,3.52,3.75,3.88,3.84,,14.0,36.0,40.0,46.0,,0,0,Tepat Waktu
192012002,2019,3.85,3.85,150.0,150.0,150.0,3.76,3.85,3.86,3.72,3.88,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012003,2019,3.83,3.83,150.0,150.0,150.0,3.72,3.89,3.9,3.63,3.85,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012006,2019,3.73,3.73,156.0,150.0,150.0,3.6,3.88,3.71,3.66,3.55,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012007,2019,3.8,3.8,150.0,150.0,150.0,3.62,3.85,3.88,3.63,3.83,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012009,2019,3.8,3.8,150.0,150.0,150.0,3.67,3.89,3.86,3.56,3.82,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012010,2019,3.74,3.74,152.0,150.0,150.0,3.73,3.72,3.1,3.73,3.83,22.0,46.0,70.0,92.0,114.0,1,0,Tidak Tepat Waktu
192012011,2019,3.82,3.82,150.0,150.0,150.0,3.81,3.82,3.89,3.64,3.79,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012012,2019,3.82,3.82,150.0,150.0,150.0,3.76,3.89,3.92,3.61,3.81,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012015,2019,3.82,3.82,150.0,150.0,150.0,3.66,3.88,3.86,3.64,3.88,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012020,2019,3.9,3.9,156.0,150.0,150.0,3.86,3.91,3.9,3.85,3.94,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012025,2019,3.79,3.79,150.0,150.0,150.0,3.73,3.89,3.71,3.76,3.65,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012030,2019,3.84,3.84,150.0,150.0,150.0,3.75,3.91,3.84,3.79,3.7,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012033,2019,3.74,3.74,150.0,150.0,150.0,3.61,3.85,3.82,3.59,3.62,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012041,2019,3.74,3.74,158.0,150.0,150.0,3.59,3.75,3.88,3.24,3.65,22.0,46.0,70.0,94.0,116.0,1,0,Tidak Tepat Waktu
192012042,2019,3.74,3.74,154.0,150.0,150.0,3.0,3.91,3.74,3.64,3.61,22.0,46.0,70.0,92.0,116.0,2,0,Tidak Tepat Waktu
192012043,2019,3.84,3.84,150.0,150.0,150.0,3.82,3.92,3.83,3.73,3.83,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012044,2019,3.83,3.83,150.0,150.0,150.0,3.7,3.92,3.83,3.73,3.87,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012045,2019,3.82,3.82,156.0,150.0,150.0,3.67,3.92,3.83,3.73,3.88,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012047,2019,3.82,3.82,150.0,150.0,150.0,3.71,3.92,3.83,3.73,3.83,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012048,2019,3.84,3.84,150.0,150.0,150.0,3.74,3.92,3.83,3.73,3.88,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012049,2019,3.83,3.83,150.0,148.0,148.0,3.73,3.92,3.83,3.73,3.87,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012051,2019,3.8,3.8,150.0,150.0,150.0,3.61,3.89,3.89,3.63,3.82,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192012052,2019,3.82,3.82,150.0,150.0,150.0,3.7,3.92,3.83,3.73,3.8,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012055,2019,3.84,3.84,150.0,150.0,150.0,3.82,3.92,3.88,3.77,3.73,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192012056,2019,3.79,3.79,150.0,150.0,150.0,3.56,3.92,3.83,3.73,3.76,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192022001,2019,3.73,3.73,161.0,151.0,151.0,3.48,3.66,3.57,3.64,3.84,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022005,2019,3.76,3.76,151.0,151.0,151.0,3.74,3.81,3.53,3.69,3.88,21.0,45.0,69.0,91.0,115.0,0,0,Tidak Tepat Waktu
192022007,2019,3.77,3.77,161.0,149.0,149.0,3.67,3.71,3.67,3.56,3.88,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022010,2019,3.65,3.65,163.0,151.0,151.0,3.54,3.49,3.45,3.64,3.79,21.0,45.0,69.0,93.0,117.0,2,0,Tidak Tepat Waktu
192022012,2019,3.74,3.74,161.0,151.0,151.0,3.67,3.88,3.7,3.66,3.84,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022013,2019,3.61,3.61,181.0,151.0,151.0,3.42,1.4,3.15,3.03,3.71,21.0,45.0,67.0,91.0,115.0,15,1,Tidak Tepat Waktu
192022014,2019,3.69,3.69,157.0,151.0,151.0,3.61,3.74,3.57,3.61,3.74,21.0,45.0,69.0,93.0,117.0,0,0,Tidak Tepat Waktu
192022015,2019,3.76,3.76,165.0,151.0,151.0,3.64,3.88,3.7,3.28,3.85,21.0,45.0,69.0,93.0,117.0,3,2,Tidak Tepat Waktu
192022017,2019,3.76,3.76,153.0,151.0,151.0,3.56,3.67,3.73,3.67,3.89,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022018,2019,3.64,3.64,167.0,151.0,151.0,3.47,2.93,3.5,3.54,3.74,21.0,45.0,69.0,93.0,117.0,4,0,Tidak Tepat Waktu
192022019,2019,3.74,3.74,161.0,151.0,151.0,3.54,3.57,3.68,3.66,3.88,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022025,2019,3.78,3.78,171.0,151.0,151.0,3.57,3.66,3.68,3.75,3.89,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022027,2019,3.7,3.7,163.0,151.0,151.0,3.62,3.24,3.53,3.6,3.78,21.0,45.0,69.0,93.0,117.0,2,0,Tidak Tepat Waktu
192022032,2019,3.83,3.83,151.0,151.0,151.0,3.75,3.86,3.77,3.7,3.91,21.0,45.0,69.0,93.0,117.0,0,0,Tidak Tepat Waktu
192022034,2019,3.55,3.55,167.0,151.0,151.0,3.36,2.87,3.52,3.49,3.75,21.0,43.0,67.0,91.0,115.0,3,0,Tidak Tepat Waktu
192022038,2019,3.66,3.66,155.0,151.0,151.0,3.68,3.13,3.54,3.57,3.82,21.0,45.0,69.0,93.0,117.0,2,0,Tidak Tepat Waktu
192022041,2019,3.65,3.65,163.0,151.0,151.0,3.42,3.52,3.64,3.52,3.77,21.0,45.0,69.0,93.0,117.0,2,0,Tidak Tepat Waktu
192022042,2019,3.79,3.79,151.0,151.0,151.0,3.72,3.84,3.72,3.68,3.89,21.0,45.0,69.0,93.0,117.0,0,0,Tidak Tepat Waktu
192022045,2019,3.59,3.59,165.0,151.0,151.0,2.95,3.31,3.48,3.5,3.82,21.0,45.0,69.0,93.0,117.0,3,0,Tidak Tepat Waktu
192022048,2019,3.62,3.62,153.0,151.0,151.0,3.42,3.49,3.54,3.49,3.71,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022049,2019,3.76,3.76,153.0,151.0,151.0,3.64,3.6,3.67,3.59,3.89,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022050,2019,3.76,3.76,153.0,151.0,151.0,3.53,3.77,3.72,3.38,3.86,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022053,2019,3.63,3.63,159.0,151.0,151.0,3.53,3.52,3.56,3.46,3.75,21.0,45.0,69.0,91.0,115.0,0,0,Tidak Tepat Waktu
192022055,2019,3.76,3.76,153.0,151.0,151.0,3.49,3.7,3.72,3.64,3.89,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022058,2019,3.75,3.75,153.0,151.0,151.0,3.46,3.67,3.71,3.61,3.89,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022061,2019,3.67,3.67,163.0,151.0,151.0,3.43,3.07,3.53,3.56,3.82,21.0,45.0,69.0,93.0,117.0,2,0,Tidak Tepat Waktu
192022065,2019,3.52,3.52,174.0,153.0,153.0,3.14,3.2,3.43,3.11,3.17,21.0,45.0,69.0,91.0,115.0,7,0,Tidak Tepat Waktu
192022068,2019,3.79,3.79,153.0,151.0,151.0,3.69,3.67,3.68,3.68,3.88,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192022075,2019,3.73,3.73,153.0,151.0,151.0,3.5,3.7,3.56,3.67,3.85,21.0,45.0,69.0,93.0,117.0,1,0,Tidak Tepat Waktu
192032001,2019,3.79,3.79,150.0,150.0,150.0,3.68,3.71,3.74,3.86,3.88,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032003,2019,3.88,3.88,156.0,150.0,150.0,3.84,3.77,3.88,3.92,3.89,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032005,2019,3.75,3.75,156.0,150.0,150.0,3.69,3.68,3.68,3.85,3.83,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032006,2019,3.67,3.67,162.0,150.0,150.0,3.56,3.52,3.64,3.65,3.83,22.0,46.0,70.0,94.0,116.0,1,0,Tidak Tepat Waktu
192032007,2019,3.55,3.55,162.0,150.0,150.0,3.54,3.52,3.43,3.59,3.57,22.0,46.0,70.0,94.0,118.0,2,0,Tidak Tepat Waktu
192032008,2019,3.68,3.68,156.0,150.0,150.0,3.5,3.52,3.6,3.68,3.87,22.0,46.0,70.0,92.0,114.0,0,0,Tidak Tepat Waktu
192032009,2019,3.75,3.75,152.0,150.0,150.0,3.64,3.52,3.41,3.76,3.89,22.0,46.0,70.0,92.0,116.0,1,0,Tidak Tepat Waktu
192032012,2019,3.87,3.87,156.0,150.0,150.0,3.68,3.75,3.92,3.92,3.89,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032013,2019,3.64,3.64,158.0,150.0,150.0,3.47,3.57,3.66,3.61,3.87,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
192032017,2019,3.5,3.5,152.0,148.0,148.0,3.07,3.38,3.71,3.2,3.61,22.0,44.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
192032019,2019,3.72,3.72,150.0,150.0,150.0,3.43,3.68,3.71,3.79,3.88,22.0,46.0,70.0,94.0,116.0,0,0,Tidak Tepat Waktu
